label,text
sadness,want feel groggy heavy
sadness,feel like create another religion cause trouble trouble souls many
sadness,could curse swear angry sad happy moody etc etc things write feel kinda disturb search query display dashboard contain name full name blog name usual nickname
sadness,feel quit job hat class thumbnail width
sadness,feel bad slack health need make time
sadness,hat pretty much every shampoo try without sulfate often feel make hair look dull produce pretty much lather need bubble
sadness,feel somewhat melancholy
sadness,ill say feel horrible body
sadness,feel almost resign loss hop dream
sadness,feel bite jade weary world
sadness,feel heartbroken silly way course
sadness,feel spirit competition many case become lose revenue generation machine
sadness,want make someone need feel helpless without
sadness,bathroom sit pee make feel submissive per instructions
sadness,feel pretty worthless right
sadness,inadvertently help joke hurt classmates feelings embarrass beyond reason
sadness,think feel bite disappoint miss point today
sadness,feel lousy may dismiss gorgeous day feel bright cheerful dreary days become tolerable
sadness,say never truly get choice freedom decide life make hard feel like get less dirty end really shitty stick
sadness,feel sham
sadness,see things work better happy instead feel miserable alone
sadness,feel ugly fellow humans
sadness,also feel like keep intentionally stupid behind slow past know keep gaga would require get light speed transform artist ready hold nothing back
sadness,scar like dramas thrillers actually capable happen leave feel disturb
sadness,feel sorry albums like nd law live things four five fantastic albums compete
sadness,rush around pack kit ready fly gambia tuesday instead sit feel rather melancholy emotional sup small well fairly small
sadness,feel really rotten remind thankful good days
sadness,quick anger lash yet even quicker feel remorseful almost immediately
sadness,find lately feel like shitty wife mom
sadness,would like experience wish depart others lay relieve odd sense nausea avoid make anyone feel bad bring restaurant first place
sadness,see jacque feel extremely guilty still forgive
sadness,feel shitty days work
sadness,believe lot girls feel way especially feel really low
sadness,feel helpless overcome voice tell consistently firmly look disgust huge
sadness,feel rather unhappy lately id feel leave group friends
sadness,send email show true feelings issue run risk ignore
sadness,social gather feel bite groggy today
sadness,feel helpless car cash say
sadness,feel really shitty invade disrespect even one actors victims
sadness,feel quite strongly students punish due well badly fair compare completely unrelated group people
sadness,want stop feel shitty feel terrible horrid eurgh
sadness,often feel disillusion look upon test test character
sadness,feel horrible go grow little earlier friends
sadness,feel low low low feel like fail fail fault whether actually able sigh major fail fail fail
sadness,hate environment constantly feel reject cast aside forget e
sadness,make work feel little groggy
sadness,feel hopeless cope
sadness,idea feel ache think day come yet
sadness,always feel slightly embarrass
sadness,full stomach nd class day pretty much pooped feel lethargic
sadness,learn turn emotions often find feel completely blank mother cry continuously suicidalness
sadness,feel dumb first run seem head amp little much struggle brain
sadness,need feel empty
sadness,feel obama simply hillary hat many
sadness,still feel bite melancholy daughter go back college end fun summer
sadness,feel unfortunate soundtrack
sadness,like chiharu see episode feel see ungrateful blind
sadness,accept apology feel like remorseful treat
sadness,feel like kind melancholy post talk anti love fear
sadness,feel pathetic even read thoughts like wow loser shuffle across mind
sadness,love love people get opportunity really show feel go matter stupid sound
sadness,confession make feel rotten
sadness,want feel devastate hopeless helpless sad rest life
sadness,feel begin compare others ugly painful thing
sadness,know like feel heartbroken
sadness,feel helpless scar things describe never think control freak recognize feed feelings way control something midst chaos
sadness,ditch girlfriend
sadness,feel thoroughly unwelcome school individual people clearly deeply move work choices
sadness,feel groggy want sleep ask kind surgery multiplication question
sadness,mention last post still feel completely exhaust weekend
sadness,help feel like something dirty
sadness,feel like punish
sadness,stop feel depress
sadness,feel empty inside like light drain
sadness,feel dishearten defeat
sadness,hate selfish get ta admit feel depress
sadness,bother might change feelings get back us leave heartbroken
sadness,read friends good news unexplained feel melancholy
sadness,hop would would feel disappoint deplete
sadness,quit job financial service feel dishearten disillusion take complete u turn career return university study something different id job
sadness,feel horrible result
sadness,guess constantly feel unhappy around person sign remove person life
sadness,throw ocean feel would miss something career win oscar
sadness,feel like pretty enough like personality bore obnoxious
sadness,turn feel ridiculously awkward self conscious face zayne
sadness,straightforward theyd feel hurt
sadness,move feel kind gloomy
sadness,feel really sad girlfriend even open communicate
